,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
40,"En un accidente, un genio indiferente de 10 años de edad, cae junto a un cometa en una tierra de ensueño. Allí, él vive con los enanos que habitan el planeta, usando su talento y poder para practicar y desarrollar sus habilidades. No solo domina las inigualables técnicas de fundición y forja de los enanos, sino que también desarrolla una nueva forma de artes marciales. Justo cuando se instala y parece estar viviendo una vida pacífica, aparecen los deseos crueles de los demás...",Shounen,MANHUA,Legend Of Phoenix ( 2015 ),"Acción, Aventura, Fantasia, Romance, Artes Marciales",8.91,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/14368_TMOmanga054029.jpg,416,2K,3.6K,415,268,234,08e1f9fb-c0ea-400b-84d5-e5cee5747c2f
41,"Una chica de oficina en busca de belleza descarga accidentalmente un APP de belleza, pero ese fue su mayor error que le llevará a un camino sin retorno… Es la segunda temporada de esta magnifica historia, con nuevos personajes y una historia que no dejaras de leer",Shounen,MANHUA,Cosmetic Game ( 2018 ),"Drama, Horror, Misterio",7.67,FINALIZADO,https://otakuteca.com/images/books/cover/25376_TMOManga590bf4fae9d9e.jpg,992,1.4K,1.7K,306,159,143,513bdeab-2960-4aa4-9cf6-28f00bd7343b
42,"El Rey Demonio Merlín Lucifer III, perdió su trabajo como Rey Demonio debido a que el consejo demoniaco lo despidió. Alice, perdió su puesto como héroe tras perder su armadura. Merlín y Alice se embarcarán en un camino lleno de aventuras, lleno de alegrías, tristezas y deudas, muchas deudas.",Shounen,MANHUA,El Rey Demonio lll ( 2019 ),"Acción, Comedia, Demonios, Fantasia, Romance, Tragedia",8.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d5242f928a70.jpg,1.1K,5.2K,10K,2.4K,1.2K,804,cf6a470c-ba05-4436-8885-03b98ce8f21a
43,"El adolescente otaku Yuan Ding está emocionado de visitar Akihabara pero termina llegando a un mundo diferente, luego piensa que se convertirá en un héroe con habilidades extraordinarias y rodeado de un hermoso harem, pero rápidamente se desilusionará cuando se convierta en el jardinero de una escuela de magia. Queriendo ganar magia Yuan Ding encuentra la ventaja de su trabajo al cultivar una semilla de espíritu demoníaco.",Shounen,MANHUA,Demon Spirit Seed Manual ( 2016 ),"Acción, Aventura, Ecchi, Fantasia, Harem, Comedia, Romance",8.82,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/15138_TMOmanga064716.jpg,1.2K,7K,18.7K,2K,1K,1.3K,7534300a-27b6-4956-8bf7-e5c586de7f08
44,"Ye Qian es un tonto abandonado por la familia, intimidado por sus compañeros de clase y acosado por sus compañeros de dormitorio. En un momento cuando despertó, su memoria se unió a un cultivador inmortal del mundo de las hadas. Desde entonces, tiene conocimiento y recuerdos de su vida anterior.",Shounen,MANHUA,Cultivating With An Immortal's Memory ( 2020 ),"Acción, Fantasia, Artes Marciales",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e29098637ebe.jpg,649,1.8K,4.2K,1K,675,411,c87fbfd3-7d9d-4229-94f9-4776e3dd03de
45,"El emperador de juegos, Feng Xia, accidentalmente viajó a la era de la magia y el cultivo, las habilidades y la estrategia de los atributos se pueden usar para derrotar a sus oponentes y cada vez que derrota a sus oponentes, puede obtener las habilidades y atributos del enemigo, cambiando el mundo con cada batalla! También hay muchas bellas mujeres bestias en el mundo, ¡Feng Xia destruye a los oponentes con las llamadas ""habilidades incomparables"" y les roba su poder!",Shounen,MANHUA,I Picked Up An Attribute ( 2020 ),"Acción, Fantasia, Magia, Artes Marciales, Mecha, Romance, Harem",2.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e52f98a2d16a.jpg,372,1.4K,2.8K,705,380,226,f8e2a353-da7d-4be8-bc59-0f351e7d6357
46,"Un hombre despertó su habilidad de curación pero esta habilidad es basura. Durante una misión en una mazmorra subterránea con su equipo, todos los miembros de su equipo excepto él fueron asesinados. Esto se debió al enojado ""último sacerdote"" que fue liberado a causa de ellos. En esta mazmorra obtuvo una espada y mejoró sus poderes con la espada… ¿Qué haría ese hombre solo contra todo eso?",Shounen,MANHUA,Jinhua Zhi Ren: Duzi Ta Xiang Dixiacheng De Jinjie Zhi Lu ( 2020 - 2021 ),"Acción, Aventura, Fantasia, Sobrenatural, Magia, Artes Marciales, Superpoderes",7.00,FINALIZADO,https://otakuteca.com/images/books/cover/5e9e3767777aa.jpg,3.5K,9.2K,27.1K,6.3K,2.7K,2.3K,fe8d1a6b-4c2b-41a7-81f7-adf3d30d47a5
47,"Yang Yu es un perdedor en la tierra. Puede soportar su hambre bebiendo solo agua. Sus padres murieron en un accidente automovilístico y perdió mucho dinero. Como resultado, fue a la universidad pero su novia lo estafó. Desesperado, decidió suicidarse, pero eso ... no tuvo éxito. Por fin, lanza su rabia al cielo y es asesinado por un trueno. Ahora, ¿podrías pensar que este pobre hombre es demasiado lamentable? pero como todas las historias chinas de Reborn, Yang Yu nació de nuevo para ser el príncipe del gran estado de Xia. Tiene todo un sistema para sustentar su nueva vida, con esto a su lado, nada puede detenerlo, Buda o Dios. ¡Nada se interpone en su camino, incluso la muerte misma! Nota:En pocas palabras el protagonista es el puto amo.",Shounen,MANHUA,The Supreme Mad Emperor System ( 2020 ),"Acción, Aventura, Artes Marciales, Reencarnación, Harem, Supervivencia, Romance",9.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fce0180ab943.jpg,1.1K,3.2K,7.4K,2.1K,1.1K,577,2a1fd988-b00a-451d-a931-84a6fb315d6e
48,"Zhao XiaoFei fue un estudiante que tuvo un accidente automovilístico. Al borde de su muerte, obtuvo un sistema de IA que le otorga puntos en función de cuánto se jacta.",Shounen,MANHUA,Universal X System ( 2019 ),"Acción, Comedia, Ecchi, Romance, Ciencia Ficción",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e12771150360.jpg,655,2K,4.7K,1K,604,346,37870716-e273-44c4-94a6-f0652b974c91
49,"Una gota de sangre del dios demonio destruyó diez mil montañas y ríos. Un rollo de escritura borró el ciclo del sol y la luna. Una colección de mnemotécnicos, enterrar todos los máximos. ¡Yang Qing Xuan recibió su herencia predestinada, practicó el camino de la invencibilidad y le permitió correr a través de innumerables genios y abrir un camino eterno para convertirse en el más fuerte! ""Siempre he ganado a la gente en virtud, ¡y los que no lo hicieron están todos muertos!",Shounen,MANHUA,Heavenly God Mnemonic ( 2019 ),"Acción, Fantasia, Artes Marciales, Reencarnación, Aventura, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/600f69f47f4dc.jpg,1.3K,3.7K,10.1K,2.2K,1.2K,630,93dc8693-9d00-4023-9c10-94076d67d3bd
50,"El soldado más fuerte y una banda de héroes feroces, ¡luchando por su país, luchando por su gente! ¡Solo la muerte puede detenerlos, y seguirán presionando hasta que sus últimos alientos! ¡Este es un libro para hombres! ¡Una historia de sangre caliente!",Shounen,MANHUA,War God,"Acción, Aventura, Militar, Guerra",6.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e292510ad695.jpg,496,2.1K,4.8K,832,494,327,6ec3402a-8a9f-4043-8659-a553d826664f
51,"Ning Fan se reencarnó como maestro de nivel S, pero fue asignada a la peor clase, la clase D de la escuela. No hay problema, ya que tengo el sistema, veamos cómo logra obtener el corazón de todos los estudiantes, derrotar a los traidores, tomar la academia y establecer una organización para alcanzar la cumbre del continente.",Shounen,MANHUA,crazy professor system ( 2019 ),"Acción, Magia, Reencarnación, Vida Escolar",5.50,CANCELADO,https://otakuteca.com/images/books/cover/5ec580c0eedc6.jpg,695,1.8K,4.4K,1.2K,627,409,6fc3afb8-3b15-402a-ab29-c1a5da7235c9
52,"El operativo de las fuerzas especiales Wang Sheng transmigró al mundo de Yuanhun (Espíritus de origen). Allí, estaba poseído por un espíritu inútil, una carpa, ¡convirtiéndose en una basura infame en el mundo de los espíritus de origen! En este mundo lleno de expertos, Wang Sheng utilizó los conocimientos que adquiere para superar todas las dificultades, ¡incluso encontrando una forma de desarrollar su inútil carpa espiritual! ¡De un gorrión a un Fénix, de una carpa a un Dragón! ¡En este mundo siniestro y vicioso lleno de disputas, hará su propio camino hacia el éxito!. La leyenda dice que una carpa que salta sobre la puerta del Dragón se convertirá en un dragón. A través del esfuerzo y el coraje, incluso una carpa insignificante puede desafiar su propio destino y convertirse en una leyenda.",Shounen,MANHUA,Yuan Long ( 2020 ),"Acción, Aventura, Fantasia, Comedia, Harem, Artes Marciales, Reencarnación",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/60bb917a6152b.jpg,1.2K,3.4K,9.5K,2.3K,1.2K,571,6d78ac97-ec2d-4d5f-9701-40005c650a90
53,"Después de convertir a un príncipe en un cornudo, Wang Yu regresó a su país. Esta es una historia sobre Wang Yuwu, alguien que puede matar a quien quiera en este mundo. Wang Yuwu es incorrejible!",Shounen,MANHUA,Medical Martial Arts,"Acción, Comedia, Harem, Militar, Romance",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e40b01c8caa0.jpg,1K,2.8K,8.4K,1.9K,941,574,a5566c38-702e-4826-9e49-21dffaf9a6c3
54,Manga producido de forma exclusiva para una presentación del juego para Hong Kong y Taiwán.,Shounen,MANHUA,Tales of Demons and Gods (Remake) ( 2019 ),"Acción, Comedia, Demonios, Magia, Artes Marciales, Reencarnación, Tragedia",0.00,FINALIZADO,https://otakuteca.com/images/books/cover/5ec591d57dc22.jpg,555,1.4K,2.8K,689,300,219,b0b65da9-36d5-48cb-abe8-51931f6c9e2d
55,"Shiang Li un niño de 7 años prodigio el cual sufre una rara enfermedad que lo hace crecer el doble de rápido que cualquier persona así mismo tener un IQ mayor al de la gran población posee una rara marca de nacimiento de la que desconoce... después de una serie de eventos es perseguido por personas quien lo llaman por el apodo de ""Guang Ling"" luego de huir de los sujetos con el amor de su vida en sus brazos ¡SE HA VUELTO MAS VIEJO!? Un sujeto raro le ofrece un poder extraño rejuveneciendolo y por obras del ""destino"" el sujeto que lo salvó lo envía al mundo inmortal por medio de un portal pero el protagonista accidentalmente lo atraviesa solo, por lo que toda persona con conocimiento de tal mundo lo cree muerto. En este mundo buscará la forma de salir de el, pero esto lo llevara por una gran aventura",Shounen,MANHUA,I Am a Great God ( 2018 ),"Acción, Fantasia, Artes Marciales, Aventura",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/37676_TMOManga5ab9c078a7a25.jpg,644,2.6K,6.9K,1K,596,566,699b2210-46bd-42f8-ae34-d37578b4139a
56,"Lu Dequan, un estudiante universitario pobre con excelente rendimiento académico y excelente rendimiento académico, de repente ""se convierte"" en descendiente de Huaxian, y tiene varias habilidades especiales que conducen a recoger chicas. Es solo que no ha practicado la ""Colección Taoyun""",Shounen,MANHUA,The Strongest Peach Blossom ( 2020 ),"Harem, Artes Marciales, Superpoderes, Comedia, Ecchi, Fantasia, Romance",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eab89017bd1f.jpg,921,2.6K,6.5K,1.7K,827,447,e60ae7bb-62ee-42e9-b00d-939c24ef814a
57,"Debido a un error en la operación de captura de almas, el doctor Xing Aofei fue atropellado por un coche y murió, pero tuvo la oportunidad de renacer a causa del accidente. Desafortunadamente, una vez más, Xing Aofei está destinado a ser sólo un médico, y también está incluido en el llamado ""Sistema del Pináculo de la Vida Humana"". El camino del renacimiento de Xing Aofei, está destinado a ser un triste camino.....",Shounen,MANHUA,Rebirth of Legendary Doctor,"Acción, Fantasia, Reencarnación, Comedia, Artes Marciales, Sobrenatural",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5edea13e619f7.jpg,951,3.9K,7.4K,1.9K,1.1K,722,adf508a7-ec60-4a6a-9953-aa318b2764c5
58,"El cómic está adaptado de la novela ""Peerless Little Doctor"" del niño pez canalla en la red china e inglesa. La flor de la escuela está enferma, aléjate, ¡déjame venir! ¿La pequeña Loli está enferma? Deje que el tío mire! ¿El jefe Wang tiene cáncer avanzado? Lo siento, iré a la línea de registro. No hay tiempo esta noche. ¡La hermana Chang'e tiene una cita!",Shounen,MANHUA,Peerless Little Doctor ( 2019 ),"Aventura, Comedia, Romance, Vida Escolar",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5f80a290df558.jpg,584,1.6K,3.8K,972,589,294,d0efb5ae-deeb-49aa-9547-c3b82f8449ec
59,"Zero fue el primer superhéroe real de la humanidad. Bajo su vigilancia, otros innumerables superhéroes aparecieron y siguieron sus pasos. Sin embargo, después de 5 años de guerra, Zero desapareció sin dejar rastro.",Shounen,MANHUA,¿Héroe? Lo deje hace mucho tiempo,"Acción, Comedia, Superpoderes, Artes Marciales, Sobrenatural, Harem, Ecchi",7.60,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b2e6018e248b.jpg,3.3K,14.4K,43.9K,7.3K,2.7K,3.2K,05b99ee7-6834-46c8-b22c-1fe1867972cf
60,"Yuan Xiao ya murió una vez, y ahora está a punto de hacerlo de nuevo. Ha sido transportado de su vida como director general dominante con gusto por las novelas de Internet al reino de su historia favorita. Yuan se despierta como el gobernante villano del Imperio del Norte, y sabe exactamente quién va a matarlo, ¡el protagonista masculino Heqing Yan! Este valiente príncipe ya ha jurado una venganza mortal tras ser conquistado. Yuan sabe que debe cambiar la trama de la historia para sobrevivir, pero maldita sea, ¿el héroe siempre fue tan bueno?",Shounen,MANHUA,How To Survive As A Villain ( 2019 - 2022 ),"Fantasia, Reencarnación, Romance, Sobrenatural, Boys Love, Comedia, Historia",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/5f03414812292.jpg,2.4K,4.3K,6.2K,4.1K,1.3K,418,8c4d24ce-d0df-4f3e-b874-e9f8ea9da8aa
61,"Yi Shi Yang es una artista de manhua que vive su tranquila vida en su casa a orillas del mar sin más preocupación que las fechas de entrega, pero esto cambia cuando resive un inesperado regalo de cumpleaños.",Shounen,MANHUA,Love Data ( 2018 ),"Girls Love, Romance, Recuentos de la vida, Comedia, Drama, Ciencia Ficción",10.00,PAUSADO,https://otakuteca.com/images/books/cover/36147_TMOManga5a8899f1c1534.jpg,450,1.4K,3.2K,473,223,244,03d5fa51-73b8-458e-a1e6-50b2dedd26fc
62,"Me llamo Qin Feng, 18 años. Por lo general, yo lucho contra el mal, proclamó el bien, voto por la paz mundial, todos los días ayudando a los abuelos a atravesar las calle, ayudo a los niños que están perdidos de casa, salvar a las doncellas de criminales, etc ... Pero hasta que un día, fui obligado a ir a la legendaria Escuela de chicas de Chongnan para estudiar, convirtiéndome así en el único chico de la escuela. Tal vez a los ojos de los demás esto sea un paraíso, pero en realidad un futuro inimaginable va ...",Shounen,MANHUA,A boy in a school for girls ( 2016 ),"Comedia, Ecchi, Harem, Vida Escolar, Romance, Recuentos de la vida",9.33,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/36404_TMOManga5a956fd84bbb4.jpg,1.3K,5.5K,17.3K,2.5K,1.1K,1.1K,d808cba3-7791-4efb-9c80-6e1f26f7fac0
63,"Si eres un hombre, entonces deberías ser capaz de alcanzar el nivel 100. Mao Li, el protagonista, comienza su ridículo viaje en ascenso a la torre. ¿Será capaz de alcanzar el nivel 100?",Shounen,MANHUA,tower into the clouds ( 2018 ),"Acción, Aventura, Comedia",6.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/39734_TMOManga5b1e8e43c169b.jpg,446,2.4K,6.2K,601,372,433,e055fff3-4d8a-4518-a7e2-1cf55b4bfbe1
64,<<sin sipnosis por el momento>>,Shounen,MANHUA,LA TENTACIÓN DEL GATO DEMONIO ( 2017 ),"Acción, Aventura, Historia, Romance, Comedia, Fantasia, Magia",8.64,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/31543_TMOManga59dd4a098e513.jpg,303,1.4K,2.8K,491,217,245,8fd8085c-84de-4538-a8f1-64c2c0910883
65,"Hace trescientos años, Zhao Chen era conocido como el Gran Emperador Marcial, pero la noche antes de su boda fue traicionado y asesinado por su prometida. ¡Reencarna trescientos años después, y esta vez nada podrá detenerlo de su objetivo de dominar los tres reinos!",Shounen,MANHUA,Dominate the Three Realms ( 2019 ),"Acción, Fantasia, Artes Marciales, Romance, Reencarnación, Harem",6.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5db8d6fd108df.jpg,1.7K,4.5K,13.4K,3.1K,1.5K,922,646fcf6e-b1ca-4e07-894c-3509137f2382
66,"Un niño de la rama del clan Lin, Lin Dong, encuentra una misteriosa piedra talismán dentro de una cueva. A partir de entonces el destino de Lin Dong comienza a cambiar lentamente.",Shounen,MANHUA,Wu Dong Qian Kun ( 2010 ),"Acción, Aventura, Fantasia, Artes Marciales, Harem, Romance, Comedia",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/12856_TMOmanga020122.jpg,1.7K,7.2K,23.7K,3K,1.3K,933,303f13ed-6305-4afe-a493-d9c920b2facc
67,"En este mundo todo es espiritual. Un hombre que puede invocar espíritus es llamado Summoner. Desde la antigüedad, la leyenda del Invocador se esconde en cada historia... Pero las leyendas son leyendas, algún día serán olvidadas con el tiempo, olvidadas por el mundo ... Pero en esta nueva era un nuevo invocador ¡Despierta!",Shounen,MANHUA,The Last Summoner ( 2016 ),"Acción, Aventura, Drama, Fantasia, Harem, Mecha",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/31545_TMOManga59dd81550d204.jpg,647,3.1K,9K,873,544,517,4850d391-efa5-4c41-b505-57b4486ad8d2
68,"Un niño llamado Shi Shan junto a su hermana pequeña fueron ofrecidos como ofrendas para un demonio que ha estado molestando su aldea. Fueron rescatados por un artista marcial que exorciza demonios, este tomó a los hermanos como sus discípulos, les enseñó a cultivar y acerca de los demonios que habitan en este mundo.",Shounen,MANHUA,Legado Marcial,"Gore, Horror, Artes Marciales, Superpoderes, Acción, Harem, Aventura",8.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5bcbc141e4eb1.jpg,837,4.2K,11.5K,1.4K,851,753,233849c5-67d7-4161-9134-eea8fc984023
69,"Yo, que era un caballero sagrado, fui derrotado y capturado en una batalla contra el clan de los vampiros. ""¿Oh? ¿Dejar que mueras? ¡En tus sueños! Acepta mi abrazo. En el futuro, cuídame, mi encantadora hija ~"" La Reina del Clan Vampiro, de cabello plateado, levantó mi barbilla y sonrió astutamente, mientras sus afilados caninos se acercaron a mi cuello ...",Shounen,MANHUA,The Blood Princess And The Knight ( 2020 ),"Acción, Aventura, Fantasia, Género Bender, Vampiros",7.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fcc5f86a0b1c.jpg,742,3.2K,5.6K,1.8K,830,582,358d4514-77ff-4995-908e-174f7e006962
